artist,track_name,popularity,release_date,remix_flag
ressurectz,sacrifice - ressurectz remix,21,2022-02-28,1
ressurectz,optics - ressurectz remix,14,2020-08-28,1
ressurectz,g.o.d. - ressurectz remix,3,2018-02-28,1
ressurectz,g.o.d. - ressurectz remix;radio edit,0,2018-02-28,1
the sickest squad,heartbreak - the sickest squad remix,6,2017-08-01,1
the sickest squad,heartbreak - the sickest squad remix - edit,9,2017-08-01,1
cooh,suicide - cooh remix,3,2011-12-20,1
re-fuzz,crashing down - re-fuzz remix,19,2022-03-08,1
yunke,bouncing freak - yunke remix,0,2022-03-08,1
hardbouncer,power of the darkisde - hardbouncer remix,0,2019-03-22,1
yunke,maleviolence - yunke remix,1,2019-03-22,1
berzärk,wake up - berzärk remix,1,2022-09-27,1
iridium,kill you - iridium remix,1,2020-07-27,1
chris one,the chief - chris one remix,0,2014-12-30,1
dj thera,identify - dj thera remix,0,2009-02-23,1
i:gor,power to distort - i:gor remix,1,2012-07-30,1
deathmachine,pentagram of coke - deathmachine remix,4,2016-06-24,1
the outside agency,most broken - the outside agency remix,12,2023-01-26,1
the outside agency,the raw universe - the outside agency remix,4,2022-06-03,1
the outside agency,ghost - the outside agency remix,3,2018-04-09,1
deathmachine,the machinery of death - deathmachine remix,2,2016-09-16,1
detest,hours & dreams - detest remix,3,2016-09-16,1
pandorum,pretty much fucked - pandorum remix,3,2014-06-19,1
radical redemption,highest pressure (radical redemption remix) - mix cut,14,2018-05-14,1
act of rage,furious (act of rage remix) - mix cut,10,2018-05-14,1
crypsis,the rush (crypsis remix) - mix cut,7,2018-05-14,1
e-force,confronting reality (e-force remix) - mix cut,7,2018-05-14,1
radical redemption,criminally insane (radical redemption remix) - mix cut,7,2018-05-14,1
act of rage,furious (act of rage remix) - radio edit,5,2016-09-26,1
brennan heart,break down low (brennan heart remix) - radio edit,11,2016-09-26,1
outbreak,lost in the mist - outbreak remix,2,2016-03-04,1
artifact,tuatara - artifact remix,2,2016-03-04,1
radical redemption,highest pressure - radical redemption remix radio edit,4,2016-03-04,1
outbreak,lost in the mist - outbreak remix radio edit,3,2016-03-04,1
artifact,tuatara - artifact remix radio edit,5,2016-03-04,1
radical redemption,the demand - radical redemption remix,2,2012-11-09,1
digital punk,lost in the mist - digital punk remix,26,2022-09-22,1
d-sturb,for your mind - d-sturb remix radio edit,8,2017-08-16,1
alpha²,get hit - alpha² remix edit,5,2017-01-30,1
alpha²,get hit (alpha² remix),24,2017-01-20,1
the machine,before the storm - the machine remix,1,2014-05-09,1
crypsis,bitch - crypsis remix,14,2013-10-17,1
hard driver,fight for survival - hard driver remix,2,2013-10-17,1
crypsis,struggle for existence - crypsis remix,3,2013-02-20,1
dj thera,dust in your eyes - dj thera remix,1,2010-09-16,1
tripped,noise on the bass - tripped remix,0,2013-01-20,1
sefa,vive la volta - sefa remix,43,2018-11-18,1
repix,lost in space - repix remix,22,2018-11-18,1
sefa,trip to italy - sefa remix,21,2016-12-09,1
dr. peacock,touch a star - dr. peacock remix,32,2021-12-16,1
meccano twins,blacklist amok - meccano twins remix,7,2013-09-10,1
tieum,tendrils of agony - tieum remix,5,2013-09-10,1
the sickest squad,inner side - the sickest squad remix,5,2013-09-10,1
meccano twins,united by hardness - meccano twins remix,4,2013-09-10,1
the punisher,people make me sick - the punisher remix,0,2015-07-08,1
the punisher,people make me sick - the punisher remix - edit,4,2015-07-08,1
the melodyst,dissolution - the melodyst remix,5,2014-04-10,1
audiofreq,street fighter [mixed] - audiofreq remix,15,2019-07-22,1
the satan,send me to hell [mixed] - the satan remix),11,2019-07-22,1
the satan,screwface [mixed] - the satan remix,9,2019-07-22,1
the satan,life blocker (the satan remix) - radio edit,9,2022-07-16,1
the satan,life blocker - the satan remix,5,2022-06-03,1
forbidden society,deathstar (forbidden society remix),2,2011-07-20,1
cooh,tear your soul apart (cooh remix) (feat. donny),0,2011-07-20,1
sinister souls,killing machine (sinister souls remix) (feat. spl & limewax),0,2011-07-20,1
donny,maniac (donny remix),5,2009-06-01,1
counterstrike,my fate - counterstrike remix,3,2022-04-08,1
counterstrike,religious soldier (counterstrike remix),1,2021-12-24,1
donny,mindfuck - donny remix,9,2018-08-24,1
counterstrike,teroma - counterstrike remix,2,2016-10-10,1
audio,empire (audio remix),0,2013-06-19,1
the outside agency,crowd surfer - the outside agency remix,3,2013-05-13,1
donny,war games - donny remix,2,2012-10-22,1
gancher & ruin,drone - gancher & ruin remix,1,2012-04-23,1
hallucinator,drone - hallucinator remix,0,2012-04-23,1
katharsys,the watchers - katharsys remix,1,2011-11-19,1
donny,dark planet - donny remix,0,2019-07-27,1
audio,medieval beating - audio remix,0,2019-07-27,1
donny,inner world - donny remix,1,2019-07-19,1
katharsys,swarm & multiply - katharsys remix,1,2019-07-19,1
forbidden society,wraith - forbidden society remix,0,2019-07-19,1
donny,war games - donny remix,2,2012-10-22,1
katharsys,the watchers - katharsys remix,1,2011-11-19,1
current value,the forgotten - current value remix,2,2007-06-04,1
donny,tunnel vision - donny remix,1,2007-06-04,1
yoshiko,on en veut plus - yoshiko remix,25,2022-12-16,1
audiofreq,street fighter [mixed] - audiofreq remix,15,2019-07-22,1
the satan,send me to hell [mixed] - the satan remix),11,2019-07-22,1
the satan,screwface [mixed] - the satan remix,9,2019-07-22,1
audiofreq,street fighter - audiofreq remix,28,2019-04-15,1
the satan,send me to hell - the satan remix,29,2019-04-15,1
detest,right through your head - detest remix,19,2019-04-15,1
the satan,send me to hell - the satan remix continuous mix,15,2018-11-23,1
radical redemption,the desecrated - radical redemption remix continuous mix,10,2018-11-23,1
d-fence,pussy motherfuckerz - d-fence remix continuous mix,11,2018-11-23,1
sefa,release the kraken - sefa remix continuous mix,13,2018-11-23,1
the braindrillerz,the driller killer - the braindrillerz remix,22,2017-12-02,1
broken minds,f@cking wit yo head - broken minds remix,22,2017-12-02,1
luxxer,buckle up & kill - luxxer remix,19,2017-12-02,1
thorax,conspiracy - thorax remix radio edit,17,2015-11-30,1
the outside agency,perfect fury - the outside agency remix radio edit,11,2015-11-30,1
tha playah,gas met die zooi - tha playah remix,22,2015-11-30,1
drokz,yes - drokz remix,13,2015-11-30,1
tha playah,temple of disease (tha playah remix),0,2014-12-19,1
hardbouncer,vato (hardbouncer remix),0,2014-12-19,1
n-vitral,necroslave (n-vitral remix),0,2014-12-19,1
partyraiser,fresh with the gargle (partyraiser remix),0,2014-12-19,1
andy the core,chaos & evil (andy the core remix),0,2014-12-19,1
tripped,deathmask (tripped remix),0,2014-12-19,1
tha playah,temple of disease - tha playah remix,24,2014-11-14,1
hardbouncer,vato - hardbouncer remix,13,2014-11-14,1
n-vitral,necroslave - n-vitral remix,14,2014-11-14,1
partyraiser,fresh with the gargle - partyraiser remix,11,2014-11-14,1
andy the core,chaos & evil - andy the core remix,9,2014-11-14,1
tripped,deathmask - tripped remix,19,2014-11-14,1
dyprax,bite yo style - dyprax remix,15,2012-01-06,1
angerfist,how soon we forget - angerfist remix,16,2012-01-06,1
akira,my critic fetish - akira remix,6,2012-01-06,1
nosferatu,in a million years - nosferatu remix,12,2012-01-06,1
accelarator,no fucking anticipation - accelarator remix,9,2012-01-06,1
dj mad dog,broken chain - dj mad dog remix,10,2008-03-29,1
akira,killerfist - akira remix,7,2006-03-25,1
radical redemption,cannibal - radical redemption remix,46,2022-09-19,1
angerfist,the ripper - angerfist remix,24,2021-11-12,1
tears of fury,who still cares? - tears of fury remix,25,2020-10-23,1
odium,repercussion - odium remix,27,2020-10-23,1
tha playah,santiago - tha playah remix,34,2020-05-08,1
deadly guns,bad attitude - deadly guns remix,36,2020-01-27,1
broken minds,lyra - broken minds remix,53,2020-01-27,1
blaster,asskicked - blaster remix,28,2020-01-27,1
radical redemption,the desecrated - radical redemption remix,17,2018-10-12,1
katharsys,grid based - katharsys remix,3,2022-06-03,1
limewax,mind prison remix - limewax remix,3,2022-06-03,1
the satan,life blocker (the satan remix) - radio edit,9,2022-07-16,1
ophidian,chosen - ophidian remix,10,2022-06-03,1
the satan,life blocker - the satan remix,5,2022-06-03,1
limewax,mind prison remix - limewax remix,3,2022-06-03,1
the outside agency,the raw universe - the outside agency remix,4,2022-06-03,1
dj hidden,machines of our disgrace - dj hidden remix,0,2018-05-31,1
dj hidden,machines of our disgrace (dj hidden remix) - instrumental,0,2018-05-31,1
cooh,void - cooh remix,0,2021-07-16,1
cooh,ryse & shiiine - cooh remix,3,2016-11-07,1
counterstrike,misbit - counterstrike remix,2,2016-11-07,1
cooh,can't hide - cooh remix,1,2016-11-07,1
counterstrike,teroma - counterstrike remix,2,2016-10-10,1
the outside agency,crowd surfer - the outside agency remix,3,2013-05-13,1
cooh,the flow - cooh remix,0,2011-02-21,1
cooh,running - cooh remix,1,2009-03-15,1
tha playah,blood - tha playah remix,7,2012-10-22,1
tieum,make it quick - tieum remix,1,2012-10-22,1
angerfist,shut up & die - angerfist remix,17,2012-10-22,1
lowroller,monster - lowroller remix,1,2014-01-07,1
sei2ure,critical beatdown - sei2ure remix,3,2019-07-26,1
blaster,spellbound - blaster remix,0,2019-07-26,1
audiofreq,street fighter [mixed] - audiofreq remix,15,2019-07-22,1
the satan,send me to hell [mixed] - the satan remix),11,2019-07-22,1
the satan,screwface [mixed] - the satan remix,9,2019-07-22,1
akira,the fallen - akira remix,0,2015-03-09,1
lowroller,spiteful - lowroller remix,0,2013-03-01,1
negative a,fuck what u heard - negative a remix,19,2018-04-13,1
lowroller,spiteful - lowroller remix,0,2012-02-25,1
ncrypta,activation - ncrypta remix,8,2019-03-18,1
ncrypta,the night - ncrypta remix,15,2019-03-18,1
ncrypta,storm is coming (ncrypta remix) - supremacy edit,17,2022-03-04,1
ncrypta,a storm is coming - ncrypta remix,24,2020-01-24,1
ncrypta,brain confusion - ncrypta remix,26,2019-01-15,1
streiks & kratchs,death row - streiks & kratchs remix,1,2020-04-03,1
ncrypta,don't fall asleep - ncrypta remix,0,2018-06-14,1
ncrypta,don't fall asleep - ncrypta remix (radio edit),8,2018-06-14,1
krowdexx,dope beat - krowdexx remix,0,2018-06-14,1
krowdexx,dope beat - krowdexx remix (radio edit),4,2018-06-14,1
rebelion,die gladiator - rebelion remix,51,2020-12-21,1
rebelion,dark universe - rebelion remix,12,2018-03-28,1
e-force,echoes - e-force remix,15,2018-03-28,1
rebelion,you with me - rebelion remix,8,2018-03-28,1
rebelion,beyond aggression - rebelion remix,11,2018-03-28,1
rebelion,rawness - rebelion remix,8,2018-03-28,1
delete,salvation - delete remix,18,2018-03-28,1
n-vitral,a-bomb - n-vitral remix,15,2018-03-28,1
unresolved,we won't die - unresolved remix,9,2016-10-31,1
rebelion,be the baddest - rebelion remix,13,2016-10-31,1
d-sturb,rawfare - d-sturb remix,11,2016-10-17,1
rebelion,basstrain - rebelion remix,40,2022-10-06,1
rebelion,armed & dangerous - rebelion remix,32,2021-11-04,1
vertile,echoes - vertile remix,36,2021-05-31,1
riot shift,lockdown - riot shift remix,34,2020-03-06,1
krowdexx,my mind - krowdexx remix,18,2020-03-03,1
d-passion,the signal 2007 - d-passion remix,1,2008-03-31,1
andy the core,personal demon - andy the core remix,9,2018-04-27,1
vein,killing time - vein remix,0,2022-06-21,1
strobcore,no brain required - strobcore remix,0,2011-07-03,1
radium,somebody (radium remix),18,2020-08-19,1
psiko,how dare u (psiko remix),5,2020-06-16,1
jkll,dyslexic - jkll remix,15,2020-05-01,1
radium,u freaky - radium remix,0,2016-03-07,1
pattern j,kickass - pattern j remix,0,2016-03-07,1
vazard,proximity to extinction - vazard remix,13,2018-12-20,1
chris one,syndrome - chris one remix,11,2018-12-20,1
vazard,proximity to extinction - vazard remix - radio edit,1,2019-03-17,1
chris one,syndrome - chris one remix - radio edit,1,2019-03-17,1
warface,ghetto - warface remix,7,2016-08-10,1
rooler,the infamous - rooler remix,21,2019-10-18,1
e-force,confronting reality - e-force remix,12,2017-12-16,1
crypsis,the rush - crypsis remix,11,2017-12-16,1
e-force,confronting reality (e-force remix) - live,9,2017-11-22,1
act of rage,furious (act of rage remix/criminal mash-up) - live,18,2017-11-22,1
act of rage,ik ben kachel - act of rage remix,44,2022-11-11,1
act of rage,ik ben kachel - act of rage remix extended mix,21,2022-11-11,1
ncrypta,brain confusion - ncrypta remix,26,2019-01-15,1
zerberuz,tornado (zerberuz remix),23,2021-10-15,1
edub,stuka - edub remix,2,2021-03-26,1
advanced dealer,the flow - advanced dealer remix - edit,2,2014-02-27,1
wild motherfuckers,thrillseeka - wild motherfuckers remix - edit,7,2017-02-16,1
amnesys,hymn - amnesys remix,4,2008-06-13,1
dj mad dog,thrillseeka - dj mad dog remix,3,2004-09-29,1
d-block & s-te-fan,blame it on the music - d-block & s-te-fan remix,7,2018-08-08,1
headhunterz,her voice - headhunterz remix edit,20,2018-08-08,1
noisecontrollers,forever az one - noisecontrollers remix,3,2018-08-08,1
dyro,welcome [mix cut] - dyro remix,7,2014-11-21,1
crypsis,anger [mix cut] - crypsis remix,4,2014-11-21,1
dyro,welcome - dyro remix,0,2014-11-21,1
dyro,welcome - dyro remix,0,2014-11-14,1
crypsis,anger - crypsis remix edit,3,2014-11-14,1
headhunterz,make it loud - headhunterz remix,20,2011-10-11,1
b-front,loudness - b-front remix,7,2011-10-11,1
headhunterz,it's what we are [mix cut] - headhunterz remix,31,2011,1
alpha²,tonight [mix cut] - alpha² remix,13,2011,1
headhunterz,we are possesed [mix cut] - headhunterz remix,10,2011,1
headhunterz,rate reducer - headhunterz remix,3,2010-02-20,1
wildstylez,venom - wildstylez remix,3,2010-02-20,1
hardstyle masterz,a feeling - hardstyle masterz remix,2,2010-02-20,1
brennan heart,the sacrifice - brennan heart remix,3,2010-02-20,1
headhunterz,twilight zone - headhunterz remix,32,2021-11-30,1
headhunterz,take it all - headhunterz remix,45,2021-11-11,1
noisecontrollers,radiance - noisecontrollers remix,24,2021-11-11,1
headhunterz,paper thin - headhunterz remix,53,2020-11-30,1
headhunterz,children of drums - headhunterz remix,42,2020-07-02,1
max enforcer,the sacrifice (max enforcer remix),31,2018-08-02,1
sub zero project,doomed (sub zero project remix),24,2018-08-02,1
tha playah,the future - tha playah remix radio edit,0,2015-12-28,1
tha playah,the future - tha playah remix,2,2015-12-28,1
gancher & ruin,harder than me - gancher & ruin remix,15,2022-12-23,1
gancher & ruin,harder than me (gancher & ruin remix),25,2022-12-23,1
gancher & ruin,abyss - gancher & ruin remix,30,2020-10-23,1
gancher & ruin,abyss (gancher & ruin remix) - instrumental,13,2020-10-23,1
the clamps,psycho circus - the clamps remix,1,2017-04-24,1
gancher & ruin,planet cybertron (gancher & ruin remix) - original mix,0,2014-10-06,1
gancher & ruin,connect the cuts - gancher & ruin remix,0,2013-12-16,1
tha playah,ride on our enemies - tha playah remix,16,2019-08-23,1
nosferatu,walking the line - nosferatu remix,16,2019-08-23,1
ncrypta,snitcher! - ncrypta remix,18,2019-08-23,1
nosferatu,still nr. 1 - nosferatu remix,36,2019-08-23,1
n-vitral,my misery - n-vitral remix,17,2019-08-23,1
restrained,enemigo del estado - restrained remix edit,0,2016-12-16,1
art of fighters,il clitoride - art of fighters remix edit,0,2016-12-16,1
art of fighters,bass for your face - art of fighters remix edit,0,2016-12-16,1
art of fighters,the rule of cool - art of fighters remix,7,2009-04-01,1
angerfist,mastah of shock - angerfist remix,12,2009-04-01,1
neophyte & evil activities,weird clit - neophyte & evil activities remix,2,2006-02-17,1
chaos project,"dicks, pussy’s and assholes - chaos project remix",9,2020-10-08,1
tha playah,santiago - tha playah remix,34,2020-05-08,1
angerfist,why so serious? - angerfist remix,28,2017-07-27,1
furyan,if you want it like that - furyan remix,2,2016-02-25,1
tha playah,flip uhm op z’n kantje - tha playah remix,3,2015-10-01,1
hellsystem,always right - hellsystem remix,3,2012-08-15,1
neophyte & evil activities,weird clit - neophyte & evil activities remix,2,2011-12-05,1
hallucinator,demons - hallucinator remix,4,2020-07-15,1
deathmachine,the fix - deathmachine remix,1,2020-07-15,1
the satan,demons - the satan remix,3,2020-07-15,1
audio,the artifact - audio remix,2,2018-11-09,1
da tweekaz,we go up (da tweekaz remix),0,2018-12-21,1
